▁i ▁changed ▁my ▁mind ▁about ▁dinner . ▁i ' m ▁not ▁really ▁hungry ▁right ▁now .	▁so al ▁m ak an ▁mal am , ▁a k u ▁b er ub a h ▁p ik ir an . ▁a k u ▁tid ak ▁beg it u ▁l ap ar ▁sa at ▁in i .
▁where ▁is ▁my ▁sweater ?	▁di ▁man a ▁sw et erk u ?
▁he ▁has ▁no ▁bicycle .	▁di a ▁tid ak ▁pun ya ▁se p ed a .
▁you ▁like ▁rain , ▁don ' t ▁you ?	▁k am u ▁su ka ▁h u j an , ▁k an ?
▁please ▁say ▁hello ▁to ▁her .	▁to l ong ▁s amp ai k an ▁sal am k u ▁ke p ad any a .
▁did ▁you ▁know ▁about ▁this ?	▁ap aka h ▁and a ▁men get a h u i ▁ha l ▁in i ?
▁i ▁didn ' t ▁see ▁anything .	▁a k u ▁tid ak ▁me l i hat ▁ap a - ap a .
▁i ▁like ▁grapes .	▁a k u ▁su ka ▁bu a h ▁an gg ur .
▁i ▁wrote ▁a ▁letter ▁to ▁my ▁parents ▁back ▁home .	▁a k u ▁men ul is ▁sur at ▁unt uk ▁orang ▁t u ak u ▁y ang ▁ad a ▁di ▁k amp ung ▁ha l am an .
▁have ▁you ▁had ▁breakfast ?	▁k am u ▁su da h ▁s ar apan ?
▁open ▁the ▁box .	▁bu k al a h ▁k ot ak ▁it u .
▁i ▁feel ▁numb .	▁a k u ▁m er asa ▁mat i ▁r asa .
▁i ' m ▁a ▁biology ▁student .	▁say a ▁ma ha sis w a ▁bi olog i .
▁when ▁was ▁the ▁last ▁time ▁you ▁danced ?	▁k apan ▁ter ak h ir ▁k al i ▁k am u ▁men ar i ?
▁tom ▁has ▁big ▁hands .	▁tom ▁pun ya ▁t ang an ▁y ang ▁bes ar .
▁i ▁saw ▁it ▁with ▁my ▁own ▁eyes .	▁a k u ▁me l i hat n ya ▁den gan ▁mat ak u ▁send i ri .
▁peel ▁the ▁orange .	▁k up as ▁j er uk n ya .
▁i ' ve ▁waited ▁for ▁this ▁my ▁whole ▁life .	▁a k u ▁su da h ▁men un gg u ▁ha l ▁in i ▁se um ur ▁hid up k u .
▁i ' m ▁saving ▁money ▁for ▁my ▁old ▁age .	▁a k u ▁men ab ung ▁unt uk ▁ha ri ▁t u ak u .
▁there ▁used ▁to ▁be ▁a ▁train ▁station ▁here .	▁d ul u ▁ad a ▁st as i un ▁ke ret a ▁di ▁s in i .
▁the ▁students ▁must ▁not ▁enter ▁the ▁teachers ' ▁room ▁this ▁week .	▁par a ▁s is w a ▁d ilar ang ▁me mas uki ▁r u ang an ▁g ur u ▁ming g u ▁in i .
▁do ▁you ▁have ▁any ▁questions ?	▁ap aka h ▁ad a ▁per t any a an ?
▁he ▁likes ▁to ▁run .	▁di a ▁su ka ▁b erl ar i .
▁tom ▁is ▁able ▁to ▁speak ▁french ▁fluently .	▁tom ▁m amp u ▁b er b ic ar a ▁ba ha s a ▁pr anc is ▁den gan ▁l anc ar .
▁two ▁hundred ▁people ▁died ▁of ▁cholera ▁last ▁year .	▁d u a ▁rat us ▁orang ▁mening g al ▁k a ren a ▁k ol era ▁ta h un ▁l al u .
▁do ▁you ▁have ▁some ▁milk ?	▁ap a ▁k a u ▁pun ya ▁sus u ?
▁smoking ▁is ▁forbidden ▁in ▁this ▁area .	▁d ilar ang ▁m ero kok ▁di ▁area ▁in i .
▁i ▁haven ' t ▁received ▁anything ▁yet .	▁a k u ▁bel um ▁men er ima ▁ap a - ap a .
▁this ▁is ▁complicated .	▁in i ▁r um it .
▁don ' t ▁touch ▁me .	▁j ang an ▁sent u h ▁a k u !
▁tom ▁might ▁never ▁trust ▁me ▁again .	▁tom ▁m ung kin ▁tid ak ▁a k an ▁per na h ▁me mp erc ay ai k u ▁l ag i .
▁tom ▁is ▁sexy .	▁tom ▁se ks i .
▁i ▁advise ▁you ▁to ▁stop ▁smoking .	▁say a ▁s ar ank an ▁and a ▁unt uk ▁b er hent i ▁m ero kok .
▁the ▁job ▁is ▁almost ▁finished .	▁pe ker j a an n ya ▁hamp ir ▁se les ai .
▁the ▁more ▁you ▁study , ▁the ▁more ▁you ▁know .	▁se m ak in ▁ban y ak ▁k am u ▁bel a j ar , ▁se m ak in ▁ban y ak ▁k am u ▁ta h u .
▁have ▁you ▁ever ▁gotten ▁food ▁poisoning ?	▁ap a ▁k a u ▁per na h ▁k er ac un an ▁m ak an an ?
▁five ▁gallons ▁of ▁regular , ▁please .	▁to l ong ▁5 ▁gal on ▁y ang ▁reg ul er .
▁what ▁haven ' t ▁you ▁done ?	▁ap a ▁y ang ▁bel um ▁k am u ▁la k uk an ?
▁tom ▁almost ▁lost ▁his ▁eye .	▁tom ▁hamp ir ▁ke h il ang an ▁mat any a .
▁you ▁have ▁a ▁beautiful ▁sister .	▁sa ud ar im u ▁cant ik .
▁do ▁you ▁want ▁to ▁play ▁hide ▁and ▁seek ?	▁ap aka h ▁k al ian ▁ma u ▁main ▁p et ak ▁ umpet ?
▁i ▁feel ▁slightly ▁better .	▁a k u ▁m er asa ▁s edi k it ▁le bi h ▁baik .
▁this ▁is ▁a ▁bear .	▁in i ▁seek or ▁b er u ang .
▁your ▁bicycle ▁is ▁similar ▁to ▁mine .	▁se p ed am u ▁mi rip ▁den gan ▁mil ik k u .
▁don ' t ▁smoke ▁in ▁this ▁room .	▁d ilar ang ▁m ero kok ▁di ▁r u ang an ▁in i .
▁we ▁can ' t ▁be ▁sure ▁tom ▁will ▁do ▁that .	▁kit a ▁tid ak ▁b isa ▁y ak in ▁ba h w a ▁tom ▁a k an ▁me l ak uk an n ya .
▁you ▁never ▁mentioned ▁that ▁to ▁me .	▁k am u ▁tid ak ▁per na h ▁men ye b ut k an ▁ha l ▁it u ▁p ad ak u .
▁she ▁ironed ▁her ▁clothes .	▁di a ▁men y et ri ka ▁pa ka ian n ya .
▁i ▁make ▁it ▁a ▁rule ▁not ▁to ▁watch ▁television ▁after ▁nine ▁o ' clock .	▁say a ▁me mb u at ▁at ur an ▁unt uk ▁tid ak ▁men ont on ▁tele v is i ▁set ela h ▁jam ▁se mb il an .
▁i ▁can ▁come ▁home ▁early ▁if ▁you ▁want ▁me ▁to .	▁a k u ▁b isa ▁p ul ang ▁le bi h ▁aw al ▁j ik a ▁k am u ▁ma u
▁all ▁the ▁windows ▁face ▁south .	▁se m u a ▁j end el any a ▁men g ha d ap ▁ke ▁se l at an .
▁i ' m ▁very ▁happy .	▁say a ▁sen ang ▁se k al i .
▁it ▁became ▁a ▁habit .	▁it u ▁men j ad i ▁se bu a h ▁ke bi asa an .
▁i ▁bought ▁a ▁camera ▁for ▁30 ▁dollars .	▁a k u ▁me mb el i ▁k am era ▁se har g a ▁30 ▁do lar .
▁i ' m ▁playing ▁football ▁now .	▁a k u ▁b erm ain ▁se p ak ▁b ol a ▁se k ar ang .
▁don ' t ▁forget ▁that .	▁j ang an ▁l up ak an ▁it u .
▁i ▁wanted ▁to ▁go ▁back ▁to ▁your ▁village .	▁a k u ▁in g in ▁ke mb al i ▁ke ▁des am u .
▁she ▁walks .	▁di a ▁b er j al an .
▁tom ▁and ▁mary ▁rescued ▁john .	▁tom ▁dan ▁mary ▁men y el am at k an ▁john .
▁tom ▁said ▁he ▁had ▁a ▁birthmark .	▁tom ▁b il ang ▁di a ▁pun ya ▁t and a ▁la h ir .
▁merry ▁christmas !	▁se l am at ▁ha ri ▁nat al !
▁i ▁can ' t ▁lift ▁my ▁right ▁arm .	▁a k u ▁tid ak ▁b isa ▁men g ang k at ▁len gan ▁k an ank u .
▁open ▁the ▁bottle .	▁bu ka ▁bot ol n ya .
▁i ▁was ▁in ▁the ▁mountains .	▁a k u ▁di ▁gun ung .
▁tom ▁just ▁wanted ▁to ▁be ▁helpful .	▁tom ▁han ya ▁in g in ▁men co ba ▁me mb ant u .
▁do ▁you ▁guys ▁like ▁white ▁wine ?	▁ap aka h ▁k al ian ▁su ka ▁an gg ur ▁put i h ?
▁tom ▁opened ▁his ▁locker ▁and ▁took ▁out ▁his ▁books .	▁tom ▁me mb uk a ▁lo ker n ya ▁dan ▁men ge l u ark an ▁bu k u - b uk un ya .
▁we ' ll ▁fight .	▁kit a ▁a k an ▁b ert ar ung .
▁we ▁should ▁obey ▁our ▁parents .	▁kit a ▁har us ▁me mat u hi ▁k ed u a ▁orang ▁t u a ▁kit a .
▁i ▁worry ▁about ▁him .	▁a k u ▁men g k ha wat ir k an ▁di a .
▁do ▁you ▁know ▁how ▁to ▁open ▁this ▁box ?	▁ap aka h ▁k am u ▁ta h u ▁car a ▁me mb uk a ▁k ot ak ▁in i ?
▁the ▁wind ▁is ▁blowing , ▁but ▁it ' s ▁terribly ▁hot .	▁ang inny a ▁b er he mb us ▁tap i ▁pan as ▁bang et .
▁do ▁you ▁like ▁listening ▁to ▁classical ▁music ?	▁ap aka h ▁k am u ▁su ka ▁m end eng ark an ▁mus ik ▁k l as ik ?
▁the ▁ticket ▁is ▁valid ▁for ▁one ▁week .	▁t i ket n ya ▁b erl ak u ▁se l ama ▁se ming g u .
▁tom ' s ▁cat ▁scratched ▁him .	▁k uc ing ▁tom ▁men c ak arn ya .
▁tom ▁got ▁off ▁his ▁bicycle .	▁tom ▁t ur un ▁d ar i ▁se p ed any a .
▁tom ▁isn ' t ▁the ▁only ▁one ▁who ▁wants ▁to ▁leave .	▁tom ▁bu k an l a h ▁sat u - s at un ya ▁y ang ▁in g in ▁per g i .
▁my ▁heart ▁was ▁filled ▁with ▁happiness .	▁hat ik u ▁pen u h ▁den gan ▁ke ba ha gia an .
▁from ▁the ▁hill , ▁we ▁could ▁see ▁all ▁the ▁buildings ▁in ▁the ▁city .	▁d ar i ▁bu k it ▁it u , ▁kit a ▁b isa ▁me l i hat ▁se m u a ▁bang un an ▁di ▁k ot a ▁it u .
▁there ▁are ▁many ▁people ▁who ▁can ' t ▁swim .	▁ad a ▁ban y ak ▁orang ▁y ang ▁tid ak ▁b isa ▁be ren ang .
▁where ▁can ▁i ▁buy ▁a ▁map ?	▁di ▁man a ▁say a ▁b isa ▁me mb el i ▁p et a ?
▁i ' m ▁too ▁thin .	▁a k u ▁ter l al u ▁k ur us .
▁is ▁there ▁an ▁atm ▁close ▁by ?	▁ap aka h ▁ad a ▁atm ▁di ▁de k at ▁s in i ?
▁tom ▁always ▁eats ▁dinner ▁with ▁his ▁family .	▁tom ▁se l al u ▁m ak an ▁mal am ▁b ers ama ▁ke l u ar g any a .
▁there ' s ▁no ▁one ▁here .	▁di ▁s in i ▁n gg a ▁ad a ▁si ap a - s i ap a .
▁tom ▁isn ' t ▁a ▁millionaire .	▁tom ▁bu k an ▁j ut aw an
▁he ' s ▁not ▁cut ▁out ▁for ▁teaching .	▁di a ▁tid ak ▁co co k ▁unt uk ▁men g a j ar .
▁tom ▁kept ▁on ▁walking .	▁tom ▁ter us ▁b er j al an .
▁don ' t ▁just ▁eat ▁fish . ▁eat ▁meat , ▁too .	▁j ang an ▁c um a ▁m ak an ▁i k an , ▁m ak an ▁d aging ▁j ug a .
▁i ' m ▁big ▁and ▁strong .	▁a k u ▁bes ar ▁dan ▁k u at .
▁can ▁i ▁pick ▁my ▁own ▁desk ?	▁bo le h ka h ▁say a ▁me m ili h ▁temp at ▁d u du k ▁say a ▁send i ri ?
▁they ▁don ' t ▁want ▁to ▁change .	▁mere ka ▁tid ak ▁ma u ▁b er ub a h .
▁that ' s ▁what ▁i ▁was ▁doing .	▁it ul a h ▁y ang ▁s ed ang ▁say a ▁la k uk an ▁t ad i .
▁i ▁found ▁him ▁covered ▁in ▁blood .	▁a k u ▁m end ap at in ya ▁b erl um ur an ▁d ar a h .
▁tom ▁realized ▁mary ▁was ▁waiting ▁for ▁him .	▁tom ▁men y ad ar i ▁mary ▁men un gg u ▁d ir in ya .
▁nobody ▁believes ▁that ▁anymore .	▁tid ak ▁ad a ▁y ang ▁per c ay a ▁it u ▁l ag i .
▁i ▁will ▁gladly ▁help ▁you .	▁say a ▁den gan ▁sen ang ▁hat i ▁a k an ▁me mb ant u ▁and a .
▁tom ▁doesn ' t ▁have ▁a ▁dad .	▁tom ▁tid ak ▁me m ili k i ▁a ya h .
▁my ▁father ▁bought ▁a ▁new ▁car .	▁a ya h ▁say a ▁me mb el i ▁mo b il ▁bar u .
▁have ▁you ▁ever ▁been ▁to ▁mexico ?	▁ap aka h ▁k al ian ▁per na h ▁ke ▁me ks ik o ?
▁i ' m ▁going ▁out ▁for ▁a ▁while .	▁say a ▁per g i ▁ke l u ar ▁se b ent ar .
▁i ▁don ' t ▁feel ▁well .	▁say a ▁m er asa ▁tid ak ▁en ak ▁bad an .
▁this ▁painting ▁is ▁a ▁forgery .	▁l uk is an ▁in i ▁p als u .
▁let ' s ▁pretend ▁this ▁didn ' t ▁happen .	▁mar i ▁kit a ▁an gg ap ▁in i ▁tid ak ▁ter j ad i .
▁it ▁was ▁very ▁cold ▁that ▁evening .	▁mal am ▁it u ▁sang at l a h ▁d ing in .
▁this ▁is ▁my ▁favorite ▁bookstore .	▁in i ▁ad al a h ▁to ko ▁bu k u ▁k es uk a ank u .
▁i ▁was ▁kind ▁of ▁nervous .	▁a k u ▁ag ak ▁gu g up .
▁she ▁doesn ' t ▁know ▁how ▁to ▁drive ▁a ▁car .	▁di a ▁tid ak ▁ta h u ▁car a ▁men ge m ud ik an ▁mo b il .
▁yesterday ▁was ▁cloudy .	▁ke mar in ▁cu ac any a ▁b era w an .
▁i ▁lied .	▁a k u ▁b er bo h ong .
▁tom ▁has ▁lots ▁of ▁acquaintances ▁but ▁very ▁few ▁friends .	▁tom ▁ken al an n ya ▁ban y ak ▁tap i ▁te man n ya ▁s edi k it .
▁school ▁starts ▁monday .	▁se k ol a h ▁d im ul ai ▁p ad a ▁ha ri ▁sen in .
▁i ▁don ' t ▁like ▁to ▁sit ▁outside .	▁a k u ▁tid ak ▁su ka ▁d u du k ▁di ▁l u ar .
▁this ▁sentence ▁contains ▁several ▁mistakes .	▁k al im at ▁in i ▁me m ili k i ▁be ber ap a ▁k es al a han .
▁thanks ▁for ▁the ▁welcome .	▁ter ima ▁k as i h ▁at as ▁s am b utan n ya .
▁she ▁is ▁all ▁skin ▁and ▁bone .	▁di a ▁se p ert i ▁t ul ang ▁di bal ut ▁k ul it .
▁tom ▁went ▁splashing ▁through ▁the ▁shallows .	▁tom ▁per g i ▁me lew at i ▁sun g ai ▁y ang ▁d ang k al ▁den gan ▁b er j al an ▁k ak i .
▁she ▁went ▁to ▁the ▁station ▁to ▁see ▁him ▁off .	▁di a ▁per g i ▁ke ▁st as i un ▁unt uk ▁men g ir ing i ▁ke ber ang k at an n ya .
▁she ▁will ▁be ▁seventeen ▁years ▁old ▁next ▁february .	▁us ian ya ▁a k an ▁men j ad i ▁t u j u h ▁bel as ▁ta h un ▁p ad a ▁b ul an ▁febr u ar i ▁b er ik ut n ya .
▁he ▁is ▁handsome .	▁di a ▁t amp an .
▁tom ▁kept ▁talking .	▁tom ▁ter us ▁b er b ic ar a .
▁tom ▁grows ▁all ▁the ▁vegetables ▁he ▁eats .	▁tom ▁men an am ▁send i ri ▁se m u a ▁say ur an ▁y ang ▁i a ▁m ak an .
▁i ▁forgot ▁to ▁buy ▁some ▁things .	▁a k u ▁l up a ▁me mb el i ▁be ber ap a ▁ha l .
▁everyone ▁knows ▁tom ▁is ▁innocent .	▁se m u a ▁orang ▁ta h u ▁tom ▁tid ak ▁b ers al a h .
▁it ▁is ▁almost ▁three .	▁se k ar ang ▁hamp ir ▁jam ▁tig a .
▁tom ▁lost ▁his ▁teddy ▁bear .	▁tom ▁ke h il ang an ▁bone ka ▁b er u ang n ya .
▁don ' t ▁you ▁see ▁tom ?	▁ap aka h ▁k am u ▁me l i hat ▁tom ?
▁my ▁house ▁faces ▁a ▁busy ▁street .	▁r um a h k u ▁men g ha d ap ▁j al an ▁r am ai .
▁this ▁wasn ' t ▁cheap , ▁was ▁it ?	▁in i ▁tid ak ▁mur a h , ▁bu k an ?
▁where ▁are ▁you ▁going ?	▁k am u ▁ma u ▁ke ▁man a ?
▁everyone ▁uses ▁the ▁internet .	▁se m u a ▁orang ▁men gg un ak an ▁internet .
▁is ▁there ▁a ▁delivery ▁charge ?	▁ap a ▁ad a ▁bi ay a ▁pen g ir im an ?
▁skip ▁the ▁boring ▁chapters .	▁l on c at i ▁sa j a ▁bab - bab ▁y ang ▁me m bo s ank an .
▁tom ▁bought ▁the ▁bread .	▁tom ▁me mb el i ▁r oti .
▁my ▁mother ▁is ▁a ▁high ▁school ▁teacher .	▁i b uk u ▁ad al a h ▁se or ang ▁g ur u ▁sm a .
▁i ▁just ▁did ▁what ▁i ▁always ▁do .	▁a k u ▁han ya ▁me l ak uk an ▁y ang ▁se l al u ▁k ul ak uk an .
▁hi . ▁how ▁are ▁you ▁doing ?	▁ha i . ▁bag a im an a ▁kab arm u ?
▁you ' re ▁never ▁going ▁to ▁see ▁me ▁again .	▁k a u ▁tid ak ▁a k an ▁per na h ▁me l i hat k u ▁l ag i .
▁why ▁don ' t ▁you ▁learn ▁french ?	▁men g ap a ▁k am u ▁tid ak ▁bel a j ar ▁ba ha s a ▁pr anc is ?
▁is ▁that ▁important ?	▁ap aka h ▁it u ▁p ent ing ?
▁what ▁languages ▁are ▁you ▁learning ?	▁k am u ▁s ed ang ▁bel a j ar ▁ba ha s a ▁ap a ▁sa j a ?
▁he ▁is ▁my ▁brother .	▁di a ▁k ak ak k u .
▁turn ▁the ▁radio ▁on , ▁please .	▁to l ong ▁n y al ak an ▁rad ion ya .
▁your ▁time ▁is ▁up .	▁wa k t um u ▁su da h ▁ha b is .
▁do ▁you ▁really ▁think ▁i ' d ▁rather ▁live ▁in ▁boston ▁than ▁chicago ?	▁ap a ▁k am u ▁ben ar - b en ar ▁men g ir a ▁k al a u ▁a k u ▁le bi h ▁me m ili h ▁t ing g al ▁di ▁boston ▁k et im b ang ▁chicago ?
▁i ▁haven ' t ▁slept .	▁say a ▁bel um ▁tid ur .
▁i ▁was ▁caught ▁in ▁the ▁rain .	▁a k u ▁ke h u j an an .
▁please ▁go ▁on ▁with ▁your ▁story .	▁to l ong ▁l an j ut k an ▁c er it am u .
▁i ' m ▁happy .	▁say a ▁sen ang .
▁my ▁brother ▁is ▁a ▁veterin arian .	▁k ak ak ▁say a ▁ad al a h ▁se or ang ▁do k ter ▁he w an .
▁tom ▁can ' t ▁play ▁tennis .	▁tom ▁tid ak ▁b isa ▁b erm ain ▁ten is .
▁no , ▁it ▁isn ' t ▁easy .	▁tid ak , ▁it u ▁tid ak ▁m ud a h .
▁tom ▁deserves ▁the ▁salary ▁we ▁pay ▁him .	▁tom ▁pant as ▁m end ap at k an ▁ga ji ▁y ang ▁kit a ▁b ay ark an .
▁tom ▁looks ▁different .	▁tom ▁ter l i hat ▁b er bed a .
▁the ▁drinks ▁were ▁served ▁in ▁coconut ▁shells .	▁min um an n ya ▁dis a ji k an ▁d al am ▁temp ur ung ▁ke l ap a .
▁let ' s ▁find ▁something ▁to ▁sit ▁on .	▁mar i ▁kit a ▁men c ar i ▁s es u at u ▁unt uk ▁did u du k i .
▁i ▁don ' t ▁know ▁much ▁about ▁fishing .	▁a k u ▁tid ak ▁ta h u ▁ban y ak ▁so al ▁me man c ing .
▁i ▁feel ▁blue .	▁a k u ▁m er asa ▁s edi h .
▁i ▁hate ▁tom ' s ▁cat .	▁a k u ▁ben ci ▁k uc ing ▁tom .
▁my ▁sister ▁is ▁fond ▁of ▁music .	▁ad ik k u ▁su ka ▁mus ik .
▁he ▁is ▁not ▁interested ▁in ▁art ▁at ▁all .	▁di a ▁s ama ▁se k al i ▁tid ak ▁t ert ar ik ▁den gan ▁sen i .
▁her ▁hobby ▁is ▁bodybu ilding .	▁ho b in ya ▁ad al a h ▁b in ar ag a .
▁does ▁your ▁mother ▁know ?	▁ap aka h ▁i b um u ▁ta h u ?
▁she ▁is ▁not ▁young .	▁di a ▁tid ak ▁m ud a .
▁it ' s ▁about ▁three ▁inches ▁wide .	▁le bar n ya ▁se k it ar ▁tig a ▁in ci .
▁remember ▁these ▁rules .	▁in g at - ing at ▁per at ur an ▁in i .
▁the ▁teacher ▁didn ' t ▁mind ▁explaining ▁the ▁problem ▁again .	▁g ur u ▁it u ▁tid ak ▁ke ber at an ▁men j el ask an ▁pers o al an ▁it u ▁l ag i .
▁are ▁you ▁a ▁man ?	▁ap a ▁k am u ▁la k i - l ak i ?
▁the ▁weather ▁has ▁been ▁good ▁until ▁today .	▁s amp ai ▁ha ri ▁in i ▁cu ac any a ▁se l al u ▁d al am ▁ke ad a an ▁baik .
▁i ▁don ' t ▁think ▁that ' s ▁true .	▁say a ▁tid ak ▁men g ir a ▁it u ▁ben ar
▁do ▁you ▁know ▁who ▁this ▁belongs ▁to ?	▁ta h uk a h ▁k am u ▁mil ik ▁si ap a ▁in i ?
▁why ▁was ▁everyone ▁surprised ?	▁ken ap a ▁se m u a ▁orang ▁k ag et ?
▁is ▁there ▁something ▁you ▁want ▁to ▁ask ▁me ?	▁ap aka h ▁ad a ▁s es u at u ▁y ang ▁in g in ▁k am u ▁t any ak an ▁p ad ak u ?
▁yesterday ▁i ▁went ▁to ▁the ▁movies .	▁ke mar in ▁a k u ▁per g i ▁ke ▁bi os k op .
▁how ▁are ▁you ▁doing ▁today ?	▁bag a im an a ▁kab arm u ▁ha ri ▁in i ?
▁she ▁smiled ▁and ▁said ▁goodbye .	▁di a ▁t ers en y um ▁dan ▁men g at ak an ▁se l am at ▁t ing g al .
▁i ▁watch ▁tv ▁all ▁day .	▁a k u ▁men ont on ▁tele v is i ▁se ha ri an .
▁hold ▁the ▁rope .	▁pe g ang ▁tal i ▁it u .
▁my ▁family ▁is ▁a ▁large ▁one .	▁ke l u ar g ak u ▁ad al a h ▁ke l u ar g a ▁y ang ▁bes ar .
▁we ▁had ▁a ▁lot ▁of ▁furniture .	▁k ami ▁me m ili k i ▁ban y ak ▁se k al i ▁furn it ur .
▁i ▁don ' t ▁remember ▁saying ▁that .	▁a k u ▁tid ak ▁in g at ▁men g at ak an ▁it u .
▁i ▁thought ▁tom ▁was ▁your ▁boyfriend .	▁a k u ▁k ir a ▁tom ▁pac arm u .
▁hurry !	▁c ep at !
▁do ▁it ▁your ▁own ▁way ▁if ▁you ▁don ' t ▁like ▁my ▁way .	▁la k uk an ▁car am u ▁send i ri ▁k al a u ▁k am u ▁tid ak ▁men y uk ai ▁car ak u .
▁it ▁takes ▁courage ▁to ▁succeed .	▁di per l uk an ▁ke ber an ian ▁unt uk ▁b er ha s il .
▁i ▁don ' t ▁think ▁it ▁matters .	▁k up ik ir ▁tid ak ▁m as al a h .
▁she ▁assured ▁him ▁that ▁everything ▁was ▁ok .	▁di a ▁me y ak ink an n ya ▁ba h w a ▁se m u a ▁baik - b ai k ▁sa j a .
▁don ' t ▁forget ▁tom .	▁j ang an ▁l up ak an ▁tom .
▁don ' t ▁be ▁a ▁wet ▁blanket .	▁j ang an ▁su ka ▁men gg ang g u ▁k es en ang an ▁orang ▁l ain .
▁he ▁has ▁a ▁sweet ▁voice .	▁di a ▁me m ili k i ▁su ar a ▁y ang ▁m er du .
▁tom ▁studies ▁very ▁hard .	▁tom ▁sang at ▁te k un ▁bel a j ar .
▁close ▁your ▁book .	▁t ut up ▁bu k um u .
▁there ▁are ▁no ▁comments ▁yet .	▁bel um ▁ad a ▁k om ent ar .
▁tom ' s ▁wrong .	▁tom ▁sal a h .
▁let ' s ▁just ▁hope ▁tom ▁is ▁alone .	▁se m og a ▁sa j a ▁tom ▁send i ri an .
▁there ' s ▁a ▁rivalry ▁between ▁our ▁schools .	▁ad a ▁pers a ing an ▁ant ar a ▁se k ol a h ▁kit a .
▁" what ▁did ▁tom ▁have ▁for ▁lunch ?" ▁" just ▁soup ."	▁" tom ▁m ak an ▁ap a ▁si ang ▁t ad i ?" ▁" han ya ▁su p ."
▁hello , ▁how ▁are ▁you ▁doing ?	▁ha lo , ▁ap a ▁kab ar ?
▁that ▁salesman ▁looks ▁pretty ▁smart .	▁pr am un i ag a ▁it u ▁ke l i hat an ▁sang at ▁c er d as .
▁don ' t ▁forget ▁about ▁us !	▁j ang an ▁l up ak an ▁k ami !
▁we ▁studied ▁french ▁together .	▁kit a ▁bel a j ar ▁ba ha s a ▁pr anc is ▁b ers ama .
▁when ▁are ▁you ▁going ▁back ▁to ▁boston ?	▁k apan ▁kit a ▁per g i ▁ke ▁boston ▁l ag i ?
▁it ' s ▁not ▁about ▁the ▁money .	▁in i ▁bu k an ▁so al ▁ u ang .
▁i ▁know ▁what ▁i ' m ▁saying .	▁a k u ▁ta h u ▁ap a ▁y ang ▁a k u ▁k at ak an .
▁that ' s ▁all ▁i ▁have .	▁in i ▁se m u a ▁y ang ▁say a ▁pun ya .
▁this ▁is ▁my ▁wife .	▁in i ▁is t ri k u .
▁we ' re ▁getting ▁married ▁in ▁october .	▁k ami ▁a k an ▁men ik a h ▁b ul an ▁ok t ober .
▁a ▁promise ▁is ▁a ▁promise .	▁k er ba u ▁di pe g ang ▁tal i ▁hid un gn ya , ▁manus ia ▁di pe g ang ▁p ad a ▁k at any a .
